DeckID,MainMarket,DeckFaction,DeckContributor,DeckWins,DeckLoses,CardCode,Quantity,Name,Set,DraftPack,CardText,Rarity,Type,ImageUrl,UnitType,Influence,Cost,Strength,Health,Faction,FE.Type,FE.Subtype,Removal,Unit,Buff,Power,F,T,J,P,S,ProducesF,ProducesT,ProducesJ,ProducesP,ProducesS
3,main,TSF,CaptainCookiesAndCreme,7,2,6-82,1,Horn of Plenty,Frontier,FALSE,Your units have +1/+1.,Common,Relic,https://cards.eternalwarcry.com/cards/full/Horn_of_Plenty.png,NULL,{T},5,NA,NA,Time,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
3,main,TSF,CaptainCookiesAndCreme,7,2,6-38,1,Waystone Elemental,Frontier,FALSE,Waystone Elemental costs 1 less for each of your Shifted units.;Entomb: Play two Shifted 2/3 Shardlings.,Rare,Unit,https://cards.eternalwarcry.com/cards/full/Waystone_Elemental.png,Elemental,{F},5,4,6,Fire,Unit,Elemental,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
3,main,TSF,CaptainCookiesAndCreme,7,2,6-38,1,Waystone Elemental,Frontier,FALSE,Waystone Elemental costs 1 less for each of your Shifted units.;Entomb: Play two Shifted 2/3 Shardlings.,Rare,Unit,https://cards.eternalwarcry.com/cards/full/Waystone_Elemental.png,Elemental,{F},5,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
3,main,TSF,CaptainCookiesAndCreme,7,2,1-301,1,Direwood Rampager,Throne,TRUE,NA,Common,Unit,https://cards.eternalwarcry.com/cards/full/Direwood_Rampager.png,Direbeast,{S},6,6,4,Shadow,Unit,Direbeast,No,Yes,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
3,main,TSF,CaptainCookiesAndCreme,7,2,5-182,1,Dizo's Office,Defiance,TRUE,"Your units have Lifesteal.;Dizo's Agenda: Scheme, Threaten, Cut Ties.",Legendary,Site,https://cards.eternalwarcry.com/cards/full/Dizo's_Office.png,NULL,{S}{S},7,NA,4,Shadow,Site,NA,Hard,Utility,Slow,FALSE,0,0,0,0,2,NA,NA,NA,NA,NA
3,main,TSF,CaptainCookiesAndCreme,7,2,6-90,1,Blurred Stygimoloch,Frontier,FALSE,Overwhelm;Blurred Stygimoloch costs 7 less if you have 7 Strength or more among your units.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Blurred_Stygimoloch.png,Dinosaur,{T},10,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
3,main,TSF,CaptainCookiesAndCreme,7,2,1-1,4,Fire Sigil,Basic,FALSE, ,None,Power,https://cards.eternalwarcry.com/cards/full/Fire_Sigil.png,NULL,{F},0,NA,NA,Fire,Power,Sigil,No,No,No,TRUE,0,0,0,0,0,1,NA,NA,NA,NA
3,main,TSF,CaptainCookiesAndCreme,7,2,1-249,5,Shadow Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Shadow_Sigil.png,NULL,{S},0,NA,NA,Shadow,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,NA,NA,NA,1
3,main,TSF,CaptainCookiesAndCreme,7,2,1-63,5,Time Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Time_Sigil.png,NULL,{T},0,NA,NA,Time,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,1,NA,NA,NA
3,main,TSF,CaptainCookiesAndCreme,7,2,1-425,1,Diplomatic Seal,Throne,TRUE,"If you have two or fewer Influence, gain an Influence of your choice.",Uncommon,Power,https://cards.eternalwarcry.com/cards/full/Diplomatic_Seal.png,NULL,,0,NA,NA,Neutral,Power,NA,No,No,No,TRUE,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5
3,main,TSF,CaptainCookiesAndCreme,7,2,0-61,1,Seat of Mystery,Set0,TRUE,Gain {T}{S}.; Depleted unless you have a Sigil in your hand.,Uncommon,Power,https://cards.eternalwarcry.com/cards/full/Seat_of_Mystery.png,NULL,{T}{S},0,NA,NA,Xenan,Power,Seat,No,No,No,TRUE,0,0,0,0,0,NA,1,NA,NA,1
3,main,TSF,CaptainCookiesAndCreme,7,2,4-1,1,Shugo Standard,Fall,TRUE,Depleted; Gain {F}.; Transmute 5: Shugo Tactic.,Uncommon,Power,https://cards.eternalwarcry.com/cards/full/Shugo_Standard.png,NULL,{F},0,NA,NA,Fire,Power,Standard,No,No,No,TRUE,0,0,0,0,0,1,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,6-47,1,Arcanum Elite,Frontier,FALSE,Flying;Onslaught: You and one of your other units each get +2 Health.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Arcanum_Elite.png,Mystic,{T},1,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,1-250,1,Dark Return,Throne,TRUE,Draw a unit from the void and give it +1/+1.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Dark_Return.png,NULL,{S},1,NA,NA,Shadow,Spell,NA,No,Yes,Slow,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,1-256,1,Direfang Spider,Throne,TRUE,Deadly,Common,Unit,https://cards.eternalwarcry.com/cards/full/Direfang_Spider.png,Spider,{S},1,1,1,Shadow,Unit,Spider,Conditional,No,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,1-408,1,Seek Power,Throne,TRUE,Draw a Sigil of your choice from your deck.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Seek_Power.png,NULL,,1,NA,NA,Neutral,Spell,NA,No,No,No,TRUE,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5
4,main,fTS,AdamH,7,2,6-186,1,Spiteful Strike,Frontier,FALSE,"Give a unit +2/+1, Lifesteal, and Quickdraw this turn.",Uncommon,Fast Spell,https://cards.eternalwarcry.com/cards/full/Spiteful_Strike.png,NULL,{S},1,NA,NA,Shadow,Spell,Fast,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,4-199,1,Abduct,Fall,TRUE,The enemy player discards a unit of your choice from their hand. Then steal it and put it into your void.,Uncommon,Spell,https://cards.eternalwarcry.com/cards/full/Abduct.png,NULL,{S},2,NA,NA,Shadow,Spell,NA,NA,No,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,6-56,2,Displaced Oryctodon,Frontier,FALSE,Summon: Scout.;Shift 1,Common,Unit,https://cards.eternalwarcry.com/cards/full/Displaced_Oryctodon.png,Dinosaur,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,4-63,1,Learned Herbalist,Fall,TRUE,"When you play a spell, you gain 1 Health.; Summon: You may discard a card to create and draw Secret Pages.",Common,Unit,https://cards.eternalwarcry.com/cards/full/Learned_Herbalist.png,Cleric,{T},2,2,2,Time,Unit,Cleric,No,Yes,No,Slow,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5
4,main,fTS,AdamH,7,2,6-194,1,Stained Honor,Frontier,FALSE,Your twist abilities cost 1 less to use.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Stained_Honor.png,Nightmare,{S},2,1,3,Shadow,Unit,Nightmare,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,1-282,1,Beastcaller's Amulet,Throne,TRUE,Infiltrate: Play a 5/5 Beast.,Uncommon,Weapon,https://cards.eternalwarcry.com/cards/full/Beastcaller's_Amulet.png,NULL,{S},3,1,0,Shadow,Attachment,Weapon,No,Yes,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,6-197,2,Crooked Alleyguide,Frontier,FALSE,Summon: Scout.;Shift 1,Common,Unit,https://cards.eternalwarcry.com/cards/full/Crooked_Alleyguide.png,Rogue,{S},3,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,6-198,1,Darkweave Enchantress,Frontier,FALSE,Deadly;Pay 5 and twist Darkweave Enchantress to play a -1/-1 Disfigure on an enemy unit.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Darkweave_Enchantress.png,Mage,{S},3,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,2-155,1,Extract,Omens,TRUE,Lifesteal; Deal 3 damage.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Extract.png,NULL,{S}{S},3,NA,NA,Shadow,Spell,NA,NA,No,No,FALSE,0,0,0,0,2,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,6-200,1,Gorgon Cutthroat,Frontier,FALSE,"Ambush;When Gorgon Cutthroat blocks, it deals 2 damage to you.",Common,Unit,https://cards.eternalwarcry.com/cards/full/Gorgon_Cutthroat.png,"c(""Rogue"", ""Gorgon"")",{S},3,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,6-202,1,"Livia, Hexweaver",Frontier,FALSE,Lifesteal;Units with Endurance can't block.;Onslaught: Play a -1/-1 Disfigure on an enemy unit and each enemy unit with the same name.,Rare,Unit,"https://cards.eternalwarcry.com/cards/full/Livia,_Hexweaver.png","c(""Shaman"", ""Elf"", ""Hero"")",{S}{S},3,3,2,Shadow,Unit,Elf Shaman,NA,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,1-213,1,Scheme,Throne,TRUE,Draw one of the top four cards of your deck. Put the rest on the bottom.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Scheme.png,NULL,{S},3,NA,NA,Shadow,Spell,NA,NA,No,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,1-96,1,Scorpion Wasp,Throne,TRUE,"Flying, Deadly, Ambush",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Scorpion_Wasp.png,Scorpion,{T},3,1,1,Time,Unit,Scorpion,Hard,Utility,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,6-73,1,Swirl the Sands,Frontier,FALSE,"Put an enemy relic, curse, or unit with Flying on the bottom of its owner's deck.",Uncommon,Fast Spell,https://cards.eternalwarcry.com/cards/full/Swirl_the_Sands.png,NULL,{T},3,NA,NA,Time,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,1-98,1,Healer's Cloak,Throne,TRUE,Summon: You gain Health equal to the wielder's Health.,Uncommon,Weapon,https://cards.eternalwarcry.com/cards/full/Healer's_Cloak.png,NULL,{T},4,2,2,Time,Attachment,Weapon,No,No,Slow,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,4-86,1,Wurmstone,Fall,TRUE,"When you play a spell, sacrifice Wurmstone to play a 7/7 Sand Wurm exhausted.",Common,Relic,https://cards.eternalwarcry.com/cards/full/Wurmstone.png,NULL,{T},4,NA,NA,Time,Attachment,Relic,No,Utility,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,5-175,1,Elder Astrologer,Defiance,TRUE,Flying;Summon: Give one of your other units +1 Strength and Lifesteal this turn for each of your units.,Rare,Unit,https://cards.eternalwarcry.com/cards/full/Elder_Astrologer.png,"c(""Mage"", ""Elf"")",{S}{S},5,4,4,Shadow,Unit,Elf Mage,No,Yes,No,FALSE,0,0,0,0,2,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,6-214,1,Fallen Militiaman,Frontier,FALSE,"When another unit dies, Fallen Militiaman gets +1/+1.;Shift 3",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Fallen_Militiaman.png,Rogue,{S},5,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,2-26,1,Gun Down,Omens,TRUE,Deal 5 damage to an enemy unit without Quickdraw.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Gun_Down.png,NULL,{F},5,NA,NA,Fire,Spell,NA,NA,No,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,6-82,2,Horn of Plenty,Frontier,FALSE,Your units have +1/+1.,Common,Relic,https://cards.eternalwarcry.com/cards/full/Horn_of_Plenty.png,NULL,{T},5,NA,NA,Time,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,6-219,1,Wretched Talon,Frontier,FALSE,Onslaught: Play a 1/1 Spider with Deadly.,Uncommon,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Wretched_Talon.png,NULL,{S}{S},5,NA,NA,Shadow,NA,NA,NA,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,1-304,1,Horsesnatcher Bat,Throne,TRUE,"Flying, Quickdraw",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Horsesnatcher_Bat.png,Bat,{S}{S},6,5,3,Shadow,Unit,Bat,No,Yes,No,FALSE,0,0,0,0,2,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,1-1,1,Fire Sigil,Basic,FALSE, ,None,Power,https://cards.eternalwarcry.com/cards/full/Fire_Sigil.png,NULL,{F},0,NA,NA,Fire,Power,Sigil,No,No,No,TRUE,0,0,0,0,0,1,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,1-249,7,Shadow Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Shadow_Sigil.png,NULL,{S},0,NA,NA,Shadow,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,NA,NA,NA,1
4,main,fTS,AdamH,7,2,1-63,6,Time Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Time_Sigil.png,NULL,{T},0,NA,NA,Time,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,1,NA,NA,NA
4,main,fTS,AdamH,7,2,6-46,1,Amber Coin,Frontier,FALSE,Depleted;Gain {T}.;Onslaught: Play a 1/1 Wisp.,Common,Power,https://cards.eternalwarcry.com/cards/full/Amber_Coin.png,NULL,{T},0,NA,NA,Time,Power,Coin,No,Utility,No,TRUE,0,0,0,0,0,NA,NA,NA,NA,NA
4,main,fTS,AdamH,7,2,0-61,1,Seat of Mystery,Set0,TRUE,Gain {T}{S}.; Depleted unless you have a Sigil in your hand.,Uncommon,Power,https://cards.eternalwarcry.com/cards/full/Seat_of_Mystery.png,NULL,{T}{S},0,NA,NA,Xenan,Power,Seat,No,No,No,TRUE,0,0,0,0,0,NA,1,NA,NA,1
5,main,JP,LukasH,7,1,5-77,1,Defiance,Defiance,TRUE,"- Kill an attacking enemy unit with cost 3 or less, or; - Stun an attacking enemy unit with cost 4 or more.",Uncommon,Fast Spell,https://cards.eternalwarcry.com/cards/full/Defiance.png,NULL,{J},1,NA,NA,Justice,Spell,Fast,Conditional,No,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-138,1,Fend Off,Frontier,FALSE,Stun an enemy unit.;Scout.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Fend_Off.png,NULL,{P},1,NA,NA,Primal,Spell,Fast,NA,No,NA,FALSE,0,0,0,1,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,4-100,1,Lingering Influence,Fall,TRUE,Draw a Justice Sigil from your deck.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Lingering_Influence.png,NULL,{J},1,NA,NA,Justice,Spell,NA,NA,No,No,TRUE,0,0,1,0,0,NA,NA,1,NA,NA
5,main,JP,LukasH,7,1,4-102,2,Sharpened Reflex,Fall,TRUE,Give one of your units +1/+1.; Scout.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Sharpened_Reflex.png,NULL,{J},1,NA,NA,Justice,Spell,Fast,NA,No,Fast,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,1-135,2,Argenport Soldier,Throne,TRUE,,Common,Unit,https://cards.eternalwarcry.com/cards/full/Argenport_Soldier.png,Soldier,{J},2,3,2,Justice,Unit,Soldier,No,Yes,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,5-87,1,Kosul Diplomat,Defiance,TRUE,Summon: You may silence another unit.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Kosul_Diplomat.png,Soldier,{J},2,1,1,Justice,Unit,Soldier,Soft,Utility,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-104,1,Steadfast Paladin,Frontier,FALSE,Invulnerable to damage on your turn.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Steadfast_Paladin.png,Paladin,{J},2,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-106,1,Touch of Grace,Frontier,FALSE,Warp;Give one of your units invulnerable to damage this turn.,Uncommon,Fast Spell,https://cards.eternalwarcry.com/cards/full/Touch_of_Grace.png,NULL,{J},2,NA,NA,Justice,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-107,1,Auric Lookout,Frontier,FALSE,Endurance;Summon: Scout.;Shift 2,Common,Unit,https://cards.eternalwarcry.com/cards/full/Auric_Lookout.png,Minotaur,{J},3,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,1-147,2,Brightmace Paladin,Throne,TRUE,Brightmace Paladin has Lifesteal while he has 4 Attack or more.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Brightmace_Paladin.png,Paladin,{J},3,3,3,Justice,Unit,Paladin,No,Yes,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-158,1,Frost Elemental,Frontier,FALSE,Flying;Onslaught: Each Shifted enemy unit takes one additional turn to emerge.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Frost_Elemental.png,Elemental,{P}{P},3,3,3,Primal,Unit,Elemental,NA,NA,NA,NA,0,0,0,2,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,4-119,2,Kosul Battlemage,Fall,TRUE,"Aegis; When you play a spell, Kosul Battlemage gets +1/+1 this turn.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Kosul_Battlemage.png,Mage,{J}{J},3,3,3,Justice,Unit,Mage,No,Yes,No,FALSE,0,0,2,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-167,2,Elder Meditant,Frontier,FALSE,Aegis;Pay 3 and twist Elder Meditant to draw a card.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Elder_Meditant.png,Shaman,{P},4,NA,NA,Primal,Unit,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-122,1,Tauride Test Pilot,Frontier,FALSE,Flying;Pay 2 and twist Tauride Test Pilot to gain 1 Armor.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Tauride_Test_Pilot.png,"c(""Valkyrie"", ""Minotaur"")",{J},4,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,2-89,2,Valkyrie Militant,Omens,TRUE,"Flying; When you play a weapon, you gain +2 Armor.",Common,Unit,https://cards.eternalwarcry.com/cards/full/Valkyrie_Militant.png,Valkyrie,{J},4,2,2,Justice,Unit,Valkyrie,No,Yes,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,4-135,1,Downfall,Fall,TRUE,Kill a unit with 5 Attack or more.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Downfall.png,NULL,{J},5,NA,NA,Justice,Spell,NA,NA,No,No,FALSE,0,0,1,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-172,1,Hold Under,Frontier,FALSE,Warp;Deal damage to an enemy unit equal to the highest  Strength among your units.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Hold_Under.png,NULL,{P}{P},5,NA,NA,Primal,NA,NA,NA,NA,NA,NA,0,0,0,2,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-173,1,Keen Saddleback,Frontier,FALSE,Flying;Shift 3: Give one of your other units Flying until Keen Saddleback emerges.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Keen_Saddleback.png,Serpent,{P}{P},5,NA,NA,Primal,Unit,NA,NA,NA,NA,NA,0,0,0,2,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-124,1,Roosting Warhawk,Frontier,FALSE,Flying;Onslaught: +1/+1.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Roosting_Warhawk.png,Bird,{J},5,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-127,1,Steel Legion,Frontier,FALSE,"Flying, Endurance",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Steel_Legion.png,Valkyrie,{J}{J},5,NA,NA,Justice,Unit,NA,NA,NA,NA,NA,0,0,2,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-129,1,Twin Sai,Frontier,FALSE,Warp,Common,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Twin_Sai.png,NULL,{J}{J},5,NA,NA,Justice,NA,NA,NA,NA,NA,NA,0,0,2,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-130,1,Withstand,Frontier,FALSE,Give one of your units +4/+4 and Endurance.,Rare,Fast Spell,https://cards.eternalwarcry.com/cards/full/Withstand.png,NULL,{J}{J},5,NA,NA,Justice,NA,NA,NA,NA,NA,NA,0,0,2,0,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,6-179,1,Snowmass Jotun,Frontier,FALSE,Warp;Shift 5,Common,Unit,https://cards.eternalwarcry.com/cards/full/Snowmass_Jotun.png,Giant,{P},7,NA,NA,Primal,Unit,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA
5,main,JP,LukasH,7,1,1-126,6,Justice Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Justice_Sigil.png,NULL,{J},0,NA,NA,Justice,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,NA,1,NA,NA
5,main,JP,LukasH,7,1,1-187,8,Primal Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Primal_Sigil.png,NULL,{P},0,NA,NA,Primal,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,NA,NA,1,NA
5,main,JP,LukasH,7,1,6-91,2,Emerald Coin,Frontier,FALSE,Depleted;Gain {J}.;Onslaught: Play a +1/+1 weapon on one of your units.,Common,Power,https://cards.eternalwarcry.com/cards/full/Emerald_Coin.png,NULL,{J},0,NA,NA,Justice,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
6,main,FTP,TheReverendM,7,2,6-47,1,Arcanum Elite,Frontier,FALSE,Flying;Onslaught: You and one of your other units each get +2 Health.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Arcanum_Elite.png,Mystic,{T},1,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
6,main,FTP,TheReverendM,7,2,2-103,1,Cloudsnake Hatchling,Omens,TRUE,Flying,Common,Unit,https://cards.eternalwarcry.com/cards/full/Cloudsnake_Hatchling.png,Serpent,{P},1,1,2,Primal,Unit,Serpent,No,Yes,No,FALSE,0,0,0,1,0,NA,NA,NA,NA,NA
6,main,FTP,TheReverendM,7,2,5-113,1,Crystal Dirk,Defiance,TRUE,,Common,Weapon,https://cards.eternalwarcry.com/cards/full/Crystal_Dirk.png,NULL,{P},1,1,2,Primal,Attachment,Weapon,No,No,Slow,FALSE,0,0,0,1,0,NA,NA,NA,NA,NA
6,main,FTP,TheReverendM,7,2,6-141,1,Gustrider,Frontier,FALSE,"Flying;Onslaught: Draw two cards, then discard two cards.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Gustrider.png,Shaman,{P},1,1,1,Primal,Unit,Shaman,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA
6,main,FTP,TheReverendM,7,2,1-408,3,Seek Power,Throne,TRUE,Draw a Sigil of your choice from your deck.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Seek_Power.png,NULL,,1,NA,NA,Neutral,Spell,NA,No,No,No,TRUE,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5
6,main,FTP,TheReverendM,7,2,6-53,1,Burdenbearer Wisp,Frontier,FALSE,Flying;Onslaught: You may put one of your other units into your hand.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Burdenbearer_Wisp.png,Wisp,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
6,main,FTP,TheReverendM,7,2,6-56,2,Displaced Oryctodon,Frontier,FALSE,Summon: Scout.;Shift 1,Common,Unit,https://cards.eternalwarcry.com/cards/full/Displaced_Oryctodon.png,Dinosaur,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
6,main,FTP,TheReverendM,7,2,1-197,1,Lightning Strike,Throne,TRUE,Deal 4 damage to an attacking enemy.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Lightning_Strike.png,NULL,{P},2,NA,NA,Primal,Spell,Fast,Damage,No,No,FALSE,0,0,0,1,0,NA,NA,NA,NA,NA
6,main,FTP,TheReverendM,7,2,4-163,1,Torrential Downpour,Fall,TRUE,Deal 1 damage to each enemy.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Torrential_Downpour.png,NULL,{P},2,NA,NA,Primal,Spell,NA,NA,No,No,FALSE,0,0,0,1,0,NA,NA,NA,NA,NA
6,main,FTP,TheReverendM,7,2,3-15,1,Backpacker's Machete,Dusk,TRUE,Summon: Scout.,Common,Weapon,https://cards.eternalwarcry.com/cards/full/Backpacker's_Machete.png,NULL,{F},3,2,2,Fire,Attachment,Weapon,No,No,Slow,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
6,main,FTP,TheReverendM,7,2,6-61,1,Bulbous Humbug,Frontier,FALSE,Flying;Pay 2 and twist Bulbous Humbug to draw a Sigil of your choice from your deck.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Bulbous_Humbug.png,Insect,{T},3,1,2,Time,Unit,Insect,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
6,main,FTP,TheReverendM,7,2,6-22,1,Gold Mine,Frontier,FALSE,"At the end of your turn, if the enemy player took 3 or more damage, create and draw a Treasure Trove.",Rare,Relic,https://cards.eternalwarcry.com/cards/full/Gold_Mine.png,NULL,{F},3,NA,NA,Fire,Attachment,Relic,No,No,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
