GroupedDeckFaction,Name,Rarity,TotalCards,DecksWithCard,NormalizedTotalCards,DraftPack,Type,Faction,NumberOfDecks,PctDecksWithCard,AvgCopiesPerDeck
Elysian,Phase Out,Common,2,2,2,FALSE,Spell,Time,17,11.8,1
Elysian,Aerial Ace,Common,1,1,1.1,TRUE,Unit,Primal,17,5.9,1
Elysian,Araktodon,Common,1,1,1.1,TRUE,Unit,Primal,17,5.9,1
Elysian,Rebel Sharpshooter,Common,1,1,1.1,TRUE,Unit,Fire,17,5.9,1
Elysian,Daze,Common,1,1,1.1,TRUE,Fast Spell,Neutral,17,5.9,1
Elysian,Icebow,Common,1,1,1.1,TRUE,Weapon,Primal,17,5.9,1
Elysian,Gun Down,Common,1,1,1.1,TRUE,Spell,Fire,17,5.9,1
Elysian,Envelop,Common,1,1,1.1,TRUE,Fast Spell,Time,17,5.9,1
Elysian,Pack Hunt,Common,1,1,1.1,TRUE,Spell,Time,17,5.9,1
Elysian,Backpacker's Machete,Common,1,1,1.1,TRUE,Weapon,Fire,17,5.9,1
Elysian,Snowfort,Common,1,1,1.1,TRUE,Relic,Primal,17,5.9,1
Elysian,Meditation,Common,1,1,1.1,TRUE,Fast Spell,Time,17,5.9,1
Elysian,Peaktop Trekker,Uncommon,8,5,8,FALSE,Unit,Primal,17,29.4,1.6
Elysian,Clan Standard,Uncommon,6,6,7.800000000000001,TRUE,Power,Primal,17,35.3,1
Elysian,Seat of Wisdom,Uncommon,5,5,6.5,TRUE,Power,Elysian,17,29.4,1
Elysian,Permafrost,Uncommon,4,4,5.2,TRUE,Curse,Primal,17,23.5,1
Elysian,Plated Goliath,Uncommon,4,4,5.2,TRUE,Unit,Time,17,23.5,1
Elysian,Pitfall Trap,Uncommon,4,4,5.2,TRUE,Relic,Primal,17,23.5,1
Elysian,Avalanche Yeti,Uncommon,5,4,5,FALSE,Unit,Primal,17,23.5,1.2
Elysian,Frost Elemental,Uncommon,5,4,5,FALSE,Unit,Primal,17,23.5,1.2
Elysian,Novice Entomancer,Uncommon,5,4,5,FALSE,Unit,Time,17,23.5,1.2
Elysian,Bulbous Humbug,Uncommon,4,3,4,FALSE,Unit,Time,17,17.6,1.3
Elysian,Trickster Mage,Uncommon,4,4,4,FALSE,Unit,Time,17,23.5,1
Elysian,Ancient Lore,Uncommon,3,3,3.9000000000000004,TRUE,Spell,Time,17,17.6,1
Elysian,Healer's Cloak,Uncommon,3,3,3.9000000000000004,TRUE,Weapon,Time,17,17.6,1
Elysian,Fearless Yeti,Uncommon,3,2,3.9000000000000004,TRUE,Unit,Primal,17,11.8,1.5
Elysian,Cloudsnake Matriarch,Uncommon,3,3,3,FALSE,Unit,Primal,17,17.6,1
Elysian,Adolescent Deathjaw,Uncommon,3,3,3,FALSE,Unit,Time,17,17.6,1
Elysian,Blurred Stygimoloch,Uncommon,3,3,3,FALSE,Unit,Time,17,17.6,1
Elysian,Tundra Explorer,Uncommon,2,2,2.6,TRUE,Unit,Primal,17,11.8,1
Elysian,Oasis Seeker,Uncommon,2,2,2.6,TRUE,Unit,Time,17,11.8,1
Elysian,Freewing Glider,Uncommon,2,2,2.6,TRUE,Weapon,Primal,17,11.8,1
Elysian,Temple Standard,Uncommon,2,2,2.6,TRUE,Power,Time,17,11.8,1
Elysian,Gustrider,Uncommon,2,2,2,FALSE,Unit,Primal,17,11.8,1
Elysian,Lightning Sprite,Uncommon,2,1,2,FALSE,Unit,Primal,17,5.9,2
Elysian,Aggressive Ursine,Uncommon,2,2,2,FALSE,Unit,Primal,17,11.8,1
Elysian,Expedition Leader,Uncommon,2,2,2,FALSE,Unit,Time,17,11.8,1
Elysian,Wild Cloudsnake,Uncommon,1,1,1.3,TRUE,Unit,Primal,17,5.9,1
Elysian,Diplomatic Seal,Uncommon,1,1,1.3,TRUE,Power,Neutral,17,5.9,1
Elysian,Calderan Gunsmith,Uncommon,1,1,1.3,TRUE,Unit,Fire,17,5.9,1
Elysian,Excavate,Uncommon,1,1,1.3,TRUE,Fast Spell,Time,17,5.9,1
Elysian,Unlock Potential,Uncommon,1,1,1.3,TRUE,Spell,Time,17,5.9,1
Elysian,Scorpion Wasp,Uncommon,1,1,1.3,TRUE,Unit,Time,17,5.9,1
Elysian,Boltcrafter Shaman,Uncommon,1,1,1.3,TRUE,Unit,Primal,17,5.9,1
Elysian,Camp Physician,Uncommon,1,1,1.3,TRUE,Unit,Time,17,5.9,1
Elysian,Storm Talisman,Uncommon,1,1,1.3,TRUE,Relic,Primal,17,5.9,1
Elysian,Resurface,Uncommon,1,1,1.3,TRUE,Spell,Primal,17,5.9,1
Elysian,Stinging Wind,Uncommon,1,1,1.3,TRUE,Unit,Time,17,5.9,1
Elysian,Storm Spiral,Uncommon,1,1,1.3,TRUE,Fast Spell,Primal,17,5.9,1
Elysian,Ancient Excavator,Uncommon,1,1,1.3,TRUE,Unit,Time,17,5.9,1
Elysian,Good Idea at the Time,Uncommon,1,1,1,FALSE,Spell,Primal,17,5.9,1
Elysian,Warning Jolt,Uncommon,1,1,1,FALSE,Fast Spell,Primal,17,5.9,1
Elysian,Read the Runes,Uncommon,1,1,1,FALSE,Fast Spell,Primal,17,5.9,1
Elysian,Re-read,Uncommon,1,1,1,FALSE,Spell,Primal,17,5.9,1
Elysian,Ferocity of Bear,Uncommon,1,1,1,FALSE,Spell,Primal,17,5.9,1
Elysian,Keen Saddleback,Uncommon,1,1,1,FALSE,Unit,Primal,17,5.9,1
Elysian,Praxis Insignia,Uncommon,1,1,1,FALSE,Power,Praxis,17,5.9,1
Elysian,Heretic's Cannon,Uncommon,1,1,1,FALSE,Weapon,Fire,17,5.9,1
Elysian,Burdenbearer Wisp,Uncommon,1,1,1,FALSE,Unit,Time,17,5.9,1
Elysian,Search Party,Uncommon,1,1,1,FALSE,Spell,Time,17,5.9,1
Elysian,Stillweave Shroud,Uncommon,1,1,1,FALSE,Weapon,Time,17,5.9,1
Elysian,Swirl the Sands,Uncommon,1,1,1,FALSE,Fast Spell,Time,17,5.9,1
Elysian,Temporal Adept,Uncommon,1,1,1,FALSE,Unit,Time,17,5.9,1
Xenan,Dark Return,Common,30,22,33,TRUE,Spell,Shadow,39,56.4,1.4
Xenan,Corrupted Behemoth,Common,29,20,29,FALSE,Unit,Time,39,51.3,1.4
Xenan,Direfang Spider,Common,26,18,28.6,TRUE,Unit,Shadow,39,46.2,1.4
Xenan,Extract,Common,26,20,28.6,TRUE,Spell,Shadow,39,51.3,1.3
Xenan,Mob Rule,Common,25,17,27.500000000000004,TRUE,Fast Spell,Shadow,39,43.6,1.5
Xenan,Watchful Amanera,Common,24,16,26.400000000000002,TRUE,Unit,Time,39,41,1.5
Xenan,Crooked Alleyguide,Common,24,16,24,FALSE,Unit,Shadow,39,41,1.5
Xenan,Razorquill,Common,24,18,24,FALSE,Unit,Shadow,39,46.2,1.3
Xenan,Devotee of the Sands,Common,24,22,24,FALSE,Unit,Time,39,56.4,1.1
Xenan,Quicksilver Ooze,Common,24,19,24,FALSE,Unit,Time,39,48.7,1.3
Xenan,Flickerling,Common,21,16,23.1,TRUE,Unit,Shadow,39,41,1.3
Xenan,Scavenging Vulture,Common,20,14,22,TRUE,Unit,Shadow,39,35.9,1.4
Xenan,Horn of Plenty,Common,22,18,22,FALSE,Relic,Time,39,46.2,1.2
Xenan,Displaced Oryctodon,Common,21,16,21,FALSE,Unit,Time,39,41,1.3
Xenan,Avirax Familiar,Common,19,15,20.900000000000002,TRUE,Unit,Time,39,38.5,1.3
Xenan,Wurmstone,Common,19,15,20.900000000000002,TRUE,Relic,Time,39,38.5,1.3
Xenan,Stonescar Outfitter,Common,20,14,20,FALSE,Unit,Shadow,39,35.9,1.4
Xenan,Learned Herbalist,Common,18,14,19.8,TRUE,Unit,Time,39,35.9,1.3
Xenan,Bloodnurse,Common,19,14,19,FALSE,Unit,Shadow,39,35.9,1.4
Xenan,Eviscerate,Common,19,15,19,FALSE,Spell,Shadow,39,38.5,1.3
Xenan,Refresh,Common,17,16,18.700000000000003,TRUE,Fast Spell,Time,39,41,1.1
Xenan,Horned Vorlunk,Common,16,12,17.6,TRUE,Unit,Time,39,30.8,1.3
Xenan,Angry Prophet,Common,17,13,17,FALSE,Unit,Shadow,39,33.3,1.3
Xenan,Amber Coin,Common,17,13,17,FALSE,Power,Time,39,33.3,1.3
Xenan,Submerged Titan,Common,17,13,17,FALSE,Unit,Time,39,33.3,1.3
Xenan,Tremorshocker,Common,17,16,17,FALSE,Unit,Time,39,41,1.1
Xenan,Omnivorous Vorlunk,Common,16,14,16,FALSE,Unit,Time,39,35.9,1.1
Xenan,Seek Power,Common,14,12,15.400000000000002,TRUE,Spell,Neutral,39,30.8,1.2
Xenan,Sauropod Crasher,Common,14,12,14,FALSE,Unit,Time,39,30.8,1.2
Xenan,Scheme,Common,12,11,13.200000000000001,TRUE,Spell,Shadow,39,28.2,1.1
Xenan,Curator's Spear,Common,11,10,12.100000000000001,TRUE,Relic Weapon,Shadow,39,25.6,1.1
Xenan,Direwood Lurker,Common,12,11,12,FALSE,Unit,Shadow,39,28.2,1.1
Xenan,Dispel,Common,10,8,11,TRUE,Spell,Time,39,20.5,1.2
Xenan,Training Ground,Common,10,8,11,TRUE,Spell,Time,39,20.5,1.2
Xenan,Arcanum Elite,Common,11,11,11,FALSE,Unit,Time,39,28.2,1
Xenan,Bandit's Flail,Common,10,10,10,FALSE,Relic Weapon,Shadow,39,25.6,1
Xenan,Awakened Sentinel,Common,9,9,9.9,TRUE,Unit,Time,39,23.1,1
Xenan,Lock Horns,Common,8,7,8.8,TRUE,Fast Spell,Shadow,39,17.9,1.1
Xenan,Deft Strike,Common,8,7,8.8,TRUE,Spell,Time,39,17.9,1.1
Xenan,Muck Crawler,Common,8,7,8,FALSE,Unit,Shadow,39,17.9,1.1
Xenan,Venomfang Dagger,Common,7,6,7.700000000000001,TRUE,Weapon,Shadow,39,15.4,1.2
Xenan,Amethyst Coin,Common,7,6,7,FALSE,Power,Shadow,39,15.4,1.2
Xenan,Worn Shield,Common,6,5,6.6000000000000005,TRUE,Weapon,Neutral,39,12.8,1.2
Xenan,Envelop,Common,6,6,6.6000000000000005,TRUE,Fast Spell,Time,39,15.4,1
Xenan,Phase Out,Common,6,5,6,FALSE,Spell,Time,39,12.8,1.2
Xenan,Sorrow's Shroud,Common,5,5,5.5,TRUE,Weapon,Shadow,39,12.8,1
Xenan,Inspire Obedience,Common,5,5,5.5,TRUE,Spell,Shadow,39,12.8,1
Xenan,Cryptic Etchings,Common,5,5,5.5,TRUE,Relic,Time,39,12.8,1
Xenan,Cabal Scavenger,Common,5,5,5.5,TRUE,Unit,Shadow,39,12.8,1
Xenan,Improvised Club,Common,5,5,5.5,TRUE,Relic Weapon,Shadow,39,12.8,1
Xenan,Gorgon Cutthroat,Common,5,4,5,FALSE,Unit,Shadow,39,10.3,1.2
Xenan,Direwood Rampager,Common,4,4,4.4,TRUE,Unit,Shadow,39,10.3,1
Xenan,Daring Maneuver,Common,4,3,4,FALSE,Fast Spell,Fire,39,7.7,1.3
Xenan,Winnow,Common,4,4,4,FALSE,Spell,Shadow,39,10.3,1
Xenan,Blink,Common,4,4,4,FALSE,Fast Spell,Time,39,10.3,1
Xenan,Lightning Strike,Common,3,2,3.3000000000000003,TRUE,Fast Spell,Primal,39,5.1,1.5
Xenan,Excavation Assistant,Common,3,2,3.3000000000000003,TRUE,Unit,Time,39,5.1,1.5
Xenan,Viper's Bite,Common,3,3,3.3000000000000003,TRUE,Fast Spell,Time,39,7.7,1
Xenan,Meditation,Common,3,3,3.3000000000000003,TRUE,Fast Spell,Time,39,7.7,1
Xenan,Iron Hook,Common,3,3,3.3000000000000003,TRUE,Relic Weapon,Neutral,39,7.7,1
Xenan,Emerald Coin,Common,3,3,3,FALSE,Power,Justice,39,7.7,1
Xenan,Cobalt Coin,Common,2,1,2,FALSE,Power,Primal,39,2.6,2
Xenan,Mute,Common,2,2,2,FALSE,Fast Spell,Time,39,5.1,1
Xenan,Gun Down,Common,1,1,1.1,TRUE,Spell,Fire,39,2.6,1
Xenan,Pack Hunt,Common,1,1,1.1,TRUE,Spell,Time,39,2.6,1
Xenan,Tinker,Common,1,1,1.1,TRUE,Spell,Justice,39,2.6,1
Xenan,Torrential Downpour,Common,1,1,1.1,TRUE,Spell,Primal,39,2.6,1
Xenan,Afterimage,Common,1,1,1.1,TRUE,Spell,Shadow,39,2.6,1
Xenan,Manufacture,Common,1,1,1.1,TRUE,Spell,Fire,39,2.6,1
Xenan,Fall Short,Common,1,1,1.1,TRUE,Fast Spell,Justice,39,2.6,1
Xenan,Steadfast Paladin,Common,1,1,1,FALSE,Unit,Justice,39,2.6,1
Xenan,Auric Lookout,Common,1,1,1,FALSE,Unit,Justice,39,2.6,1
Xenan,Retribution,Common,1,1,1,FALSE,Spell,Justice,39,2.6,1
Xenan,Roosting Warhawk,Common,1,1,1,FALSE,Unit,Justice,39,2.6,1
Xenan,Boot Knife,Common,1,1,1,FALSE,Relic Weapon,Shadow,39,2.6,1
Xenan,Unchecked Aggression,Common,1,1,1,FALSE,Fast Spell,Shadow,39,2.6,1
Xenan,Nimble Conscript,Common,1,1,1,FALSE,Unit,Fire,39,2.6,1
Xenan,Sizzleback Salamander,Common,1,1,1,FALSE,Unit,Fire,39,2.6,1
Xenan,Streets Aflame,Common,1,1,1,FALSE,Fast Spell,Fire,39,2.6,1
Xenan,Char,Common,1,1,1,FALSE,Fast Spell,Fire,39,2.6,1
Xenan,Mining Team,Common,1,1,1,FALSE,Unit,Fire,39,2.6,1
Xenan,Blurreechaser,Common,1,1,1,FALSE,Unit,Fire,39,2.6,1
Xenan,Seat of Mystery,Uncommon,11,9,14.3,TRUE,Power,Xenan,39,23.1,1.2
Xenan,Fallen Militiaman,Uncommon,13,10,13,FALSE,Unit,Shadow,39,25.6,1.3
Xenan,Spiteful Strike,Uncommon,11,10,11,FALSE,Fast Spell,Shadow,39,25.6,1.1
Xenan,Umbren Voidbringer,Uncommon,11,9,11,FALSE,Unit,Shadow,39,23.1,1.2
Xenan,Suffocate,Uncommon,8,8,10.4,TRUE,Spell,Shadow,39,20.5,1
Xenan,Beastcaller's Amulet,Uncommon,8,7,10.4,TRUE,Weapon,Shadow,39,17.9,1.1
Xenan,Cabal Standard,Uncommon,8,8,10.4,TRUE,Power,Shadow,39,20.5,1
Xenan,Blurred Stygimoloch,Uncommon,10,7,10,FALSE,Unit,Time,39,17.9,1.4
Xenan,Cabal Cutthroat,Uncommon,7,6,9.1,TRUE,Unit,Shadow,39,15.4,1.2
Xenan,Horsesnatcher Bat,Uncommon,6,5,7.800000000000001,TRUE,Unit,Shadow,39,12.8,1.2
Xenan,Burdenbearer Wisp,Uncommon,7,7,7,FALSE,Unit,Time,39,17.9,1
Xenan,Novice Entomancer,Uncommon,7,6,7,FALSE,Unit,Time,39,15.4,1.2
Xenan,Swirl the Sands,Uncommon,7,6,7,FALSE,Fast Spell,Time,39,15.4,1.2
Xenan,Ancient Lore,Uncommon,5,5,6.5,TRUE,Spell,Time,39,12.8,1
Xenan,Temple Standard,Uncommon,5,5,6.5,TRUE,Power,Time,39,12.8,1
Xenan,Death Ripple,Uncommon,6,6,6,FALSE,Spell,Shadow,39,15.4,1
Xenan,Wretched Talon,Uncommon,6,6,6,FALSE,Relic Weapon,Shadow,39,15.4,1
Xenan,Diplomatic Seal,Uncommon,4,4,5.2,TRUE,Power,Neutral,39,10.3,1
Xenan,Scorpion Wasp,Uncommon,4,4,5.2,TRUE,Unit,Time,39,10.3,1
Xenan,Healer's Cloak,Uncommon,4,4,5.2,TRUE,Weapon,Time,39,10.3,1
Xenan,Sewer Sludge,Uncommon,4,4,5.2,TRUE,Unit,Shadow,39,10.3,1
Xenan,Sadistic Glee,Uncommon,4,4,5.2,TRUE,Unit,Shadow,39,10.3,1
Xenan,Auric Reclaimer,Uncommon,5,5,5,FALSE,Unit,Shadow,39,12.8,1
Xenan,Lethrai Direbeast,Uncommon,5,5,5,FALSE,Unit,Shadow,39,12.8,1
Xenan,Withering Touch,Uncommon,5,5,5,FALSE,Fast Spell,Shadow,39,12.8,1
Xenan,Hunting Anoura,Uncommon,5,5,5,FALSE,Unit,Shadow,39,12.8,1
Xenan,Adolescent Deathjaw,Uncommon,5,5,5,FALSE,Unit,Time,39,12.8,1
Xenan,Darkweave Enchantress,Uncommon,4,4,4,FALSE,Unit,Shadow,39,10.3,1
Xenan,Bulbous Humbug,Uncommon,4,4,4,FALSE,Unit,Time,39,10.3,1
Xenan,Search Party,Uncommon,4,3,4,FALSE,Spell,Time,39,7.7,1.3
Xenan,Stillweave Shroud,Uncommon,4,4,4,FALSE,Weapon,Time,39,10.3,1
Xenan,Venomous Mount,Uncommon,4,4,4,FALSE,Unit,Time,39,10.3,1
Xenan,Seat of Progress,Uncommon,3,2,3.9000000000000004,TRUE,Power,Combrei,39,5.1,1.5
Xenan,Excavate,Uncommon,3,2,3.9000000000000004,TRUE,Fast Spell,Time,39,5.1,1.5
Xenan,Oasis Seeker,Uncommon,3,3,3.9000000000000004,TRUE,Unit,Time,39,7.7,1
Xenan,Grenadin Bellower,Uncommon,3,3,3.9000000000000004,TRUE,Unit,Shadow,39,7.7,1
Xenan,Stinging Wind,Uncommon,3,3,3.9000000000000004,TRUE,Unit,Time,39,7.7,1
Xenan,Remembrance,Uncommon,3,3,3,FALSE,Spell,Shadow,39,7.7,1
Xenan,Cabal Repeater,Uncommon,3,3,3,FALSE,Unit,Shadow,39,7.7,1
Xenan,Stained Honor,Uncommon,3,3,3,FALSE,Unit,Shadow,39,7.7,1
Xenan,Unlock Potential,Uncommon,2,2,2.6,TRUE,Spell,Time,39,5.1,1
Xenan,Camp Physician,Uncommon,2,1,2.6,TRUE,Unit,Time,39,2.6,2
Xenan,Plated Goliath,Uncommon,2,2,2.6,TRUE,Unit,Time,39,5.1,1
Xenan,Headsman's Axe,Uncommon,2,2,2.6,TRUE,Weapon,Shadow,39,5.1,1
Xenan,Abduct,Uncommon,2,2,2.6,TRUE,Spell,Shadow,39,5.1,1
Xenan,Umbren Deathwatcher,Uncommon,2,2,2.6,TRUE,Unit,Shadow,39,5.1,1
Xenan,Ancient Excavator,Uncommon,2,1,2.6,TRUE,Unit,Time,39,2.6,2
Xenan,Feln Insignia,Uncommon,2,2,2,FALSE,Power,Feln,39,5.1,1
Xenan,Seek Answers,Uncommon,2,2,2,FALSE,Spell,Neutral,39,5.1,1
Xenan,Expedition Leader,Uncommon,2,2,2,FALSE,Unit,Time,39,5.1,1
Xenan,Trickster Mage,Uncommon,2,2,2,FALSE,Unit,Time,39,5.1,1
Xenan,Temporal Adept,Uncommon,2,2,2,FALSE,Unit,Time,39,5.1,1
Xenan,Seat of Impulse,Uncommon,1,1,1.3,TRUE,Power,Praxis,39,2.6,1
Xenan,Stormcaller,Uncommon,1,1,1.3,TRUE,Unit,Primal,39,2.6,1
Xenan,Lifedrinker,Uncommon,1,1,1.3,TRUE,Relic Weapon,Shadow,39,2.6,1
Xenan,Calderan Gunsmith,Uncommon,1,1,1.3,TRUE,Unit,Fire,39,2.6,1
Xenan,Infinite Hourglass,Uncommon,1,1,1.3,TRUE,Relic,Time,39,2.6,1
Xenan,Scare,Uncommon,1,1,1.3,TRUE,Fast Spell,Shadow,39,2.6,1
Xenan,Freewing Glider,Uncommon,1,1,1.3,TRUE,Weapon,Primal,39,2.6,1
Xenan,Shugo Standard,Uncommon,1,1,1.3,TRUE,Power,Fire,39,2.6,1
Xenan,Betray the Cause,Uncommon,1,1,1.3,TRUE,Spell,Shadow,39,2.6,1
Xenan,Rusty Grenamotive,Uncommon,1,1,1.3,TRUE,Unit,Fire,39,2.6,1
Xenan,Gathering Lights,Uncommon,1,1,1.3,TRUE,Spell,Time,39,2.6,1
Xenan,Unseen Ghostblade,Uncommon,1,1,1,FALSE,Relic Weapon,Justice,39,2.6,1
Xenan,Avalanche Yeti,Uncommon,1,1,1,FALSE,Unit,Primal,39,2.6,1
Xenan,Frost Elemental,Uncommon,1,1,1,FALSE,Unit,Primal,39,2.6,1
Xenan,Lightning Sprite,Uncommon,1,1,1,FALSE,Unit,Primal,39,2.6,1
Xenan,Outlaw Ringleader,Uncommon,1,1,1,FALSE,Unit,Fire,39,2.6,1
Xenan,Heretic's Cannon,Uncommon,1,1,1,FALSE,Weapon,Fire,39,2.6,1
Xenan,Potion of Alacrity,Uncommon,1,1,1,FALSE,Spell,Time,39,2.6,1
Xenan,Isolate,Uncommon,1,1,1,FALSE,Fast Spell,Justice,39,2.6,1
Overall,Streets Aflame,Common,127,91,127,FALSE,Fast Spell,Fire,311,29.3,1.4
Overall,Corrupted Behemoth,Common,124,85,124,FALSE,Unit,Time,311,27.3,1.5
Overall,Blurreechaser,Common,123,87,123,FALSE,Unit,Fire,311,28,1.4
Overall,Nimble Conscript,Common,117,76,117,FALSE,Unit,Fire,311,24.4,1.5
Overall,Rebel Sharpshooter,Common,104,80,114.4,TRUE,Unit,Fire,311,25.7,1.3
Overall,Retribution,Common,114,75,114,FALSE,Spell,Justice,311,24.1,1.5
Overall,Char,Common,108,80,108,FALSE,Fast Spell,Fire,311,25.7,1.4
Overall,Backpacker's Machete,Common,94,76,103.4,TRUE,Weapon,Fire,311,24.4,1.2
Overall,Argenport Soldier,Common,86,66,94.60000000000001,TRUE,Unit,Justice,311,21.2,1.3
Overall,Mining Team,Common,94,64,94,FALSE,Unit,Fire,311,20.6,1.5
Overall,Tauride Test Pilot,Common,92,69,92,FALSE,Unit,Justice,311,22.2,1.3
Overall,Gun Down,Common,83,66,91.30000000000001,TRUE,Spell,Fire,311,21.2,1.3
Overall,Wurmstone,Common,83,60,91.30000000000001,TRUE,Relic,Time,311,19.3,1.4
Overall,Daring Maneuver,Common,90,73,90,FALSE,Fast Spell,Fire,311,23.5,1.2
Overall,Devotee of the Sands,Common,87,71,87,FALSE,Unit,Time,311,22.8,1.2
Overall,Seek Power,Common,79,68,86.9,TRUE,Spell,Neutral,311,21.9,1.2
Overall,Training Ground,Common,79,63,86.9,TRUE,Spell,Time,311,20.3,1.3
Overall,Svetya's Faithful,Common,85,59,85,FALSE,Unit,Justice,311,19,1.4
Overall,Pyre Adept,Common,76,59,83.60000000000001,TRUE,Unit,Fire,311,19,1.3
Overall,Extract,Common,76,59,83.60000000000001,TRUE,Spell,Shadow,311,19,1.3
Overall,Blinkwolf,Common,76,61,83.60000000000001,TRUE,Unit,Fire,311,19.6,1.2
Overall,Horn of Plenty,Common,82,68,82,FALSE,Relic,Time,311,21.9,1.2
Overall,Learned Herbalist,Common,73,58,80.30000000000001,TRUE,Unit,Time,311,18.6,1.3
Overall,Dark Return,Common,71,56,78.10000000000001,TRUE,Spell,Shadow,311,18,1.3
Overall,Avirax Familiar,Common,71,56,78.10000000000001,TRUE,Unit,Time,311,18,1.3
Overall,Mob Rule,Common,71,52,78.10000000000001,TRUE,Fast Spell,Shadow,311,16.7,1.4
Overall,Quicksilver Ooze,Common,78,59,78,FALSE,Unit,Time,311,19,1.3
Overall,Granite Coin,Common,75,57,75,FALSE,Power,Fire,311,18.3,1.3
Overall,Watchful Amanera,Common,68,53,74.80000000000001,TRUE,Unit,Time,311,17,1.3
Overall,Fall Short,Common,67,53,73.7,TRUE,Fast Spell,Justice,311,17,1.3
Overall,Steadfast Paladin,Common,72,54,72,FALSE,Unit,Justice,311,17.4,1.3
Overall,Roosting Warhawk,Common,72,55,72,FALSE,Unit,Justice,311,17.7,1.3
Overall,Displaced Oryctodon,Common,72,59,72,FALSE,Unit,Time,311,19,1.2
Overall,Brightmace Paladin,Common,65,48,71.5,TRUE,Unit,Justice,311,15.4,1.4
Overall,Flickerling,Common,65,46,71.5,TRUE,Unit,Shadow,311,14.8,1.4
Overall,Horde Duelist,Common,71,56,71,FALSE,Unit,Fire,311,18,1.3
Overall,Awakened Sentinel,Common,64,54,70.4,TRUE,Unit,Time,311,17.4,1.2
Overall,Scavenging Vulture,Common,62,48,68.2,TRUE,Unit,Shadow,311,15.4,1.3
Overall,High Alert,Common,68,53,68,FALSE,Fast Spell,Justice,311,17,1.3
Overall,Stonescar Outfitter,Common,68,52,68,FALSE,Unit,Shadow,311,16.7,1.3
Overall,Amber Coin,Common,68,55,68,FALSE,Power,Time,311,17.7,1.2
Overall,Tremorshocker,Common,68,56,68,FALSE,Unit,Time,311,18,1.2
Overall,Pummel,Common,61,49,67.10000000000001,TRUE,Fast Spell,Fire,311,15.8,1.2
Overall,Omnivorous Vorlunk,Common,67,56,67,FALSE,Unit,Time,311,18,1.2
Overall,Razorquill,Common,66,53,66,FALSE,Unit,Shadow,311,17,1.2
Overall,Oni Patrol,Common,66,50,66,FALSE,Unit,Fire,311,16.1,1.3
Overall,Dispel,Common,59,48,64.9,TRUE,Spell,Time,311,15.4,1.2
Overall,Crooked Alleyguide,Common,62,44,62,FALSE,Unit,Shadow,311,14.1,1.4
Overall,Eviscerate,Common,62,48,62,FALSE,Spell,Shadow,311,15.4,1.3
Overall,Mithril Mace,Common,56,48,61.60000000000001,TRUE,Relic Weapon,Justice,311,15.4,1.2
Overall,Sharpened Reflex,Common,56,48,61.60000000000001,TRUE,Fast Spell,Justice,311,15.4,1.2
Overall,Flash Grenade,Common,61,51,61,FALSE,Fast Spell,Justice,311,16.4,1.2
Overall,Clan Wallbreaker,Common,55,52,60.50000000000001,TRUE,Unit,Fire,311,16.7,1.1
Overall,Sauropod Crasher,Common,58,41,58,FALSE,Unit,Time,311,13.2,1.4
Overall,Valkyrie Militant,Common,52,42,57.2,TRUE,Unit,Justice,311,13.5,1.2
Overall,Soaring Guard,Common,52,38,57.2,TRUE,Unit,Justice,311,12.2,1.4
Overall,Angry Prophet,Common,57,40,57,FALSE,Unit,Shadow,311,12.9,1.4
Overall,Rallying Sergeant,Common,57,54,57,FALSE,Unit,NA,311,17.4,1.1
Overall,Emerald Coin,Common,57,49,57,FALSE,Power,Justice,311,15.8,1.2
Overall,Copperhall Recruit,Common,51,39,56.1,TRUE,Unit,Justice,311,12.5,1.3
Overall,Lightning Strike,Common,50,37,55.00000000000001,TRUE,Fast Spell,Primal,311,11.9,1.4
Overall,Direfang Spider,Common,50,41,55.00000000000001,TRUE,Unit,Shadow,311,13.2,1.2
Overall,Arcanum Elite,Common,54,46,54,FALSE,Unit,Time,311,14.8,1.2
Overall,Auric Lookout,Common,53,39,53,FALSE,Unit,Justice,311,12.5,1.4
Overall,Refresh,Common,47,45,51.7,TRUE,Fast Spell,Time,311,14.5,1
Overall,Deft Strike,Common,47,39,51.7,TRUE,Spell,Time,311,12.5,1.2
Overall,Cobalt Coin,Common,49,41,49,FALSE,Power,Primal,311,13.2,1.2
Overall,Bloodnurse,Common,48,36,48,FALSE,Unit,Shadow,311,11.6,1.3
Overall,Horned Vorlunk,Common,43,38,47.300000000000004,TRUE,Unit,Time,311,12.2,1.1
Overall,Lingering Influence,Common,42,37,46.2,TRUE,Spell,Justice,311,11.9,1.1
Overall,Submerged Titan,Common,46,38,46,FALSE,Unit,Time,311,12.2,1.2
Overall,Advance Scout,Common,41,26,45.1,TRUE,Unit,Primal,311,8.4,1.6
Overall,Curator's Spear,Common,41,39,45.1,TRUE,Relic Weapon,Shadow,311,12.5,1.1
Overall,Yeti Instigator,Common,39,31,39,FALSE,Unit,Primal,311,10,1.3
Overall,Sizzleback Salamander,Common,39,34,39,FALSE,Unit,Fire,311,10.9,1.1
Overall,Scaly Gruan,Common,35,25,38.5,TRUE,Unit,Primal,311,8,1.4
Overall,Spellstrike Sorceress,Common,36,26,36,FALSE,Unit,Justice,311,8.4,1.4
Overall,Detain,Common,32,30,35.2,TRUE,Fast Spell,Justice,311,9.6,1.1
